sec of day,lon,lat,speed[km/h],acc[m/s2],VSP[kW/t],trac_power[kW],pad_pressure,true_north[D],grade[D],braking,reg_braking,model,driver,brand
40497.0,118.82139624928573,31.844782193835,32.75,-0.673,-3.99,-8.4,56,95.8,0.00921,1,0,Ei5,DRIVER2,Roewe
40498.0,118.82147959078492,31.84477523610172,30.33,-0.5645,-2.76,-6.29,40,95.75,0.00994,1,0,Ei5,DRIVER2,Roewe
40499.0,118.8215584739632,31.844768905655613,28.3,-0.3645,-0.9316,-3.258,47,95.44,0.0113,1,0,Ei5,DRIVER2,Roewe
40500.0,118.82163326083612,31.84476295836058,26.98,-0.4297,-1.278,-3.945,41,95.25,0.01287,1,0,Ei5,DRIVER2,Roewe
40501.0,118.82170412050908,31.844757188574867,25.44,-0.3428,-0.5366,-2.705,26,95.06,0.01394,1,0,Ei5,DRIVER2,Roewe
40502.0,118.82177078117188,31.844748963456084,24.2,-0.3818,-0.7183,-3.025,0,95.4,0.01497,1,1,Ei5,DRIVER2,Roewe
40503.0,118.8218338212446,31.84473415296238,22.83,-0.0434,1.475,0.7427,1,99.2,0.01528,0,0,Ei5,DRIVER2,Roewe
40504.0,118.82189202219028,31.844707805033835,22.67,-0.01302,1.24,1.057,1,107.5,0.008575,0,0,Ei5,DRIVER2,Roewe
40505.0,118.82194215080406,31.84466898191647,22.62,0.1997,2.355,3.299,1,110.0,0.005024,0,0,Ei5,DRIVER2,Roewe
40506.0,118.8219837979554,31.844619974980382,23.34,0.3125,3.06,4.68,2,131.0,0.003304,0,0,Ei5,DRIVER2,Roewe
40507.0,118.82201605666108,31.84456176007035,24.47,0.408,3.793,6.043,2,143.6,0.002172,0,0,Ei5,DRIVER2,Roewe
40508.0,118.8220401664888,31.844496374007008,25.94,0.4775,4.484,7.305,1,154.4,0.001417,0,0,Ei5,DRIVER2,Roewe
40509.0,118.8220616089743,31.84442515771461,27.66,0.5254,5.137,8.47,2,161.9,0.0009236,0,0,Ei5,DRIVER2,Roewe
40510.0,118.82208227652671,31.844348198250305,29.55,0.6206,6.273,10.42,2,163.6,0.0006003,0,0,Ei5,DRIVER2,Roewe
40511.0,118.82210048417056,31.844264584872235,31.78,0.6943,7.418,12.375,2,166.1,0.000391,0,0,Ei5,DRIVER2,Roewe
40512.0,118.82211488633617,31.844174017470007,34.28,0.738,8.27,14.14,0,169.0,-0.001674,0,0,Ei5,DRIVER2,Roewe
40513.0,118.82212569814725,31.84407617212277,36.94,0.7554,8.97,15.66,0,171.6,-0.003502,0,0,Ei5,DRIVER2,Roewe
40514.0,118.82213283353876,31.843971295353597,39.66,0.7725,9.93,17.27,0,174.1,-0.003061,0,0,Ei5,DRIVER2,Roewe
40515.0,118.82213580416084,31.843859723682243,42.44,0.703,9.99,17.27,0,176.1,-0.002195,0,0,Ei5,DRIVER2,Roewe
40516.0,118.82213468207692,31.843741236616378,44.97,0.217,4.875,8.27,1,178.2,5.877e-05,0,0,Ei5,DRIVER2,Roewe
40517.0,118.8221317175825,31.843616449515,45.75,1.103,16.3,27.38,1,178.8,0.000519,0,0,Ei5,DRIVER2,Roewe
40518.0,118.82212779906452,31.8434848325436,49.72,0.8247,14.19,23.6,1,180.0,0.001725,0,0,Ei5,DRIVER2,Roewe
40519.0,118.82212415844226,31.843347324773223,52.7,0.651,12.71,20.98,0,180.6,0.00234,0,0,Ei5,DRIVER2,Roewe
40520.0,118.82212028096308,31.84320437832077,55.03,0.616,12.89,21.23,1,180.9,0.002579,0,0,Ei5,DRIVER2,Roewe
40521.0,118.82211533442808,31.84305645126299,57.25,0.5557,12.65,20.69,1,181.0,0.003136,0,0,Ei5,DRIVER2,Roewe
40522.0,118.82210910974112,31.8429042139912,59.25,0.4775,11.84,19.45,2,181.4,0.002687,0,0,Ei5,DRIVER2,Roewe
40523.0,118.82210301560076,31.842748564020564,60.97,0.1389,6.633,10.58,1,181.6,0.003181,0,0,Ei5,DRIVER2,Roewe
40524.0,118.82209761084148,31.842590390500984,61.47,0.3994,11.07,18.19,1,181.6,0.002602,0,0,Ei5,DRIVER2,Roewe
40525.0,118.82209146242776,31.84243067962607,62.9,0.217,8.32,13.42,0,181.5,0.003117,0,0,Ei5,DRIVER2,Roewe
40526.0,118.82208414732226,31.8422698940661,63.7,0.2084,8.51,13.44,0,181.9,0.004223,0,0,Ei5,DRIVER2,Roewe
40527.0,118.82207603065704,31.84210708354819,64.44,0.2084,8.84,13.695,1,182.1,0.00527,0,0,Ei5,DRIVER2,Roewe
40528.0,118.82206729399684,31.841943953993948,65.2,0.0521,6.03,9.19,2,182.2,0.004513,0,0,Ei5,DRIVER2,Roewe
40529.0,118.82205821682088,31.841782654192663,65.4,0.03473,5.527,8.7,2,182.4,0.003284,0,0,Ei5,DRIVER2,Roewe
40530.0,118.8220499334018,31.841621132568545,65.5,-0.0868,3.383,5.027,2,182.4,0.003565,0,0,Ei5,DRIVER2,Roewe
40531.0,118.82204259315216,31.841457861108573,65.2,0.1389,7.508,11.83,2,182.2,0.003994,0,0,Ei5,DRIVER2,Roewe
40532.0,118.82203467916293,31.841292605713384,65.7,0.1909,8.61,13.58,2,182.1,0.0043,0,0,Ei5,DRIVER2,Roewe
40533.0,118.8220250469257,31.841126482706414,66.4,0.0,5.52,7.91,30,182.6,0.005936,0,0,Ei5,DRIVER2,Roewe
40534.0,118.82201522455956,31.840964366282453,66.4,-0.5903,-5.285,-10.37,55,183.0,0.00638,1,0,Ei5,DRIVER2,Roewe
40535.0,118.8220057645876,31.84080928188571,64.25,-0.7812,-8.6,-16.02,78,183.1,0.006744,1,0,Ei5,DRIVER2,Roewe
40536.0,118.8219963377399,31.84066302501773,61.44,-1.067,-13.234,-23.84,69,183.0,0.007057,1,0,Ei5,DRIVER2,Roewe
40537.0,118.82198671600996,31.840526521367565,57.6,-0.3213,-0.847,-2.682,62,183.2,0.005924,1,0,Ei5,DRIVER2,Roewe
40538.0,118.82197785703583,31.84039847468146,56.44,-1.293,-16.1,-28.33,59,183.4,0.006176,1,0,Ei5,DRIVER2,Roewe
40539.0,118.82197031498627,31.840278389396627,51.78,-1.024,-11.24,-19.89,61,183.4,0.005173,1,0,Ei5,DRIVER2,Roewe
40540.0,118.82196308883547,31.840165858773776,48.1,-0.868,-8.88,-15.25,66,183.1,0.002274,1,0,Ei5,DRIVER2,Roewe
40541.0,118.82195629005112,31.84006063534897,44.97,-0.972,-9.83,-16.64,68,183.2,0.00131,1,0,Ei5,DRIVER2,Roewe
40542.0,118.82194972641432,31.83996491250957,41.47,-0.998,-9.52,-16.05,70,183.4,0.000781,1,0,Ei5,DRIVER2,Roewe
40543.0,118.82194296779666,31.83987950605145,37.88,-1.241,-11.37,-19.11,66,183.4,0.0006185,1,0,Ei5,DRIVER2,Roewe
40544.0,118.82193588467835,31.83980406666985,33.4,-0.9766,-7.93,-12.91,64,184.1,-0.002369,1,0,Ei5,DRIVER2,Roewe
40545.0,118.82192953714276,31.839738116953765,29.89,-0.2908,-1.787,-2.098,67,184.6,-0.0064,1,0,Ei5,DRIVER2,Roewe
40546.0,118.82192476407435,31.8396816441726,28.84,-1.532,-12.36,-18.78,73,184.8,-0.015,1,0,Ei5,DRIVER2,Roewe
40547.0,118.82192147981608,31.83963533792624,23.33,-1.307,-9.414,-12.875,75,184.0,-0.02794,1,0,Ei5,DRIVER2,Roewe
40548.0,118.82191947058136,31.83959911885584,18.62,-1.09,-7.03,-8.48,76,183.4,-0.03983,1,0,Ei5,DRIVER2,Roewe
40549.0,118.82191701026194,31.839572944246378,14.7,-1.003,-5.863,-6.152,70,182.2,-0.056,1,0,Ei5,DRIVER2,Roewe
40550.0,118.82191471624924,31.839554720889684,11.09,-0.959,-4.16,-4.426,67,186.8,-0.05133,1,0,Ei5,DRIVER2,Roewe
40551.0,118.82191394465164,31.839542796349267,7.64,-0.6455,-1.212,-1.915,61,184.5,-0.0035,1,0,Ei5,DRIVER2,Roewe
40552.0,118.82191438076072,31.839534356327302,5.316,-0.3374,0.4397,-0.548,64,185.0,0.0539,1,0,Ei5,DRIVER2,Roewe
40553.0,118.82191478778503,31.839528898189258,4.1,-0.403,0.8853,-0.5317,66,185.1,0.10974,1,0,Ei5,DRIVER2,Roewe
40554.0,118.8219148101562,31.839526068399454,2.65,-0.3179,5.31,-0.08044,66,185.2,0.8594,1,0,Ei5,DRIVER2,Roewe
40555.0,118.82191457471428,31.839526262750777,1.506,-0.293,0.7686,-0.107,64,185.2,0.2081,1,0,Ei5,DRIVER2,Roewe
40556.0,118.82191421863928,31.839528006527964,0.4517,-0.0878,0.1726,0.00856,53,185.2,0.1392,0,0,Ei5,DRIVER2,Roewe
40557.0,118.82191385524568,31.839528596801333,0.1355,-0.02635,0.007256,0.005066,69,185.2,0.01169,0,0,Ei5,DRIVER2,Roewe
40558.0,118.82191377985004,31.839526614278256,0.04065,0.0952,0.00415,0.003843,85,185.2,0.01714,0,0,Ei5,DRIVER2,Roewe
40559.0,118.82191433822256,31.83952579413483,0.3833,-0.0745,-0.0241,0.004578,107,185.2,-0.02617,0,0,Ei5,DRIVER2,Roewe
40560.0,118.82191464569593,31.83952553166597,0.1149,-0.02234,-0.007458,0.00411,103,185.2,-0.03223,0,0,Ei5,DRIVER2,Roewe
40561.0,118.82191484222716,31.83952540358068,0.0345,-0.006706,-0.0406,0.0003102,100,185.2,-0.4583,0,0,Ei5,DRIVER2,Roewe
40562.0,118.82191487207903,31.83952501053552,0.010345,-0.00201,-0.01822,-9.847e-05,104,185.2,-0.7173,1,0,Ei5,DRIVER2,Roewe
40563.0,118.8219145884271,31.83952466485694,0.003103,-0.0006037,-0.00486,-4.8e-06,109,185.2,-0.626,1,0,Ei5,DRIVER2,Roewe
40564.0,118.82191464028384,31.83952419452065,0.0009313,-0.0001811,-0.001423,-0.0,114,185.2,-0.609,0,0,Ei5,DRIVER2,Roewe
40565.0,118.821914662065,31.83952354974172,0.0002794,-5.436e-05,-0.0004177,3.6e-07,114,185.2,-0.594,0,0,Ei5,DRIVER2,Roewe
40566.0,118.82191480079004,31.83952300295372,8.38e-05,-1.63e-05,-0.000153,-9.5e-07,113,185.2,-0.7495,1,0,Ei5,DRIVER2,Roewe
40567.0,118.8219148378334,31.83952249337156,2.515e-05,-4.9e-06,-4.12e-05,-1e-07,111,185.2,-0.659,1,0,Ei5,DRIVER2,Roewe
40568.0,118.82191470963105,31.83952199446221,7.57e-06,-1.5e-06,-1.76e-05,-2.4e-07,110,185.2,-1.042,1,0,Ei5,DRIVER2,Roewe
40569.0,118.82191453034989,31.839521768203237,2.26e-06,-5e-07,-4.65e-06,-6e-08,106,185.2,-0.8745,1,0,Ei5,DRIVER2,Roewe
40570.0,118.82191434588626,31.8395214827684,6.6e-07,-1e-07,-1.5e-06,-0.0,103,185.2,-0.984,0,0,Ei5,DRIVER2,Roewe
40571.0,118.8219140351088,31.839521299476427,2e-07,-6e-08,-4e-07,-0.0,96,185.2,-1.187,0,0,Ei5,DRIVER2,Roewe
40572.0,118.82191410463774,31.839521148210345,6e-08,-0.0,-1e-07,-0.0,103,185.2,-0.7397,0,0,Ei5,DRIVER2,Roewe
40573.0,118.82191427610825,31.839520851031,0.0,0.0,0.0,0.0,111,185.2,-0.518,0,0,Ei5,DRIVER2,Roewe
40574.0,118.821914469117,31.839520518001297,0.0,0.0,0.0,0.0,119,185.2,-0.324,0,0,Ei5,DRIVER2,Roewe
40575.0,118.82191492746058,31.83952031135894,0.0,0.0,0.0,0.0,117,185.2,-0.274,0,0,Ei5,DRIVER2,Roewe
40576.0,118.82191517944764,31.83952001120361,0.0,0.0,0.0,0.0,116,185.2,-0.3464,0,0,Ei5,DRIVER2,Roewe
40577.0,118.82191522035234,31.83951981328713,0.0,0.0,0.0,0.0,117,185.2,-0.1361,0,0,Ei5,DRIVER2,Roewe
40578.0,118.82191547759614,31.83951951387249,0.0,0.0,0.0,0.0,117,185.2,-0.1721,0,0,Ei5,DRIVER2,Roewe
40579.0,118.8219155328813,31.839519314961475,0.0,0.0,0.0,-0.0,114,185.2,-0.62,0,0,Ei5,DRIVER2,Roewe
40580.0,118.82191552885196,31.83951901466294,0.0,0.0,0.0,-0.0,113,185.2,-0.731,0,0,Ei5,DRIVER2,Roewe
40581.0,118.8219153762423,31.839518815260824,0.0,0.0,0.0,-0.0,114,185.2,-0.712,0,0,Ei5,DRIVER2,Roewe
40582.0,118.82191520469276,31.839518558862768,0.0,0.0,0.0,-0.0,116,185.2,-0.913,0,0,Ei5,DRIVER2,Roewe
40583.0,118.82191515625176,31.83951832716754,0.0,0.0,0.0,-0.0,117,185.2,-1.143,0,0,Ei5,DRIVER2,Roewe
40584.0,118.82191528492014,31.83951828708573,0.0,0.0,0.0,-0.0,116,185.2,-0.7954,0,0,Ei5,DRIVER2,Roewe
40585.0,118.8219154665842,31.839518166562957,0.0,0.0,0.0,-0.0,106,185.2,-1.265,0,0,Ei5,DRIVER2,Roewe
40586.0,118.82191551305252,31.839518146542105,0.0,0.0,0.0,0.0,81,185.2,-0.497,0,0,Ei5,DRIVER2,Roewe
40587.0,118.82191537610788,31.83951828437191,0.0,0.0,0.0,0.0,45,185.2,-0.04974,0,0,Ei5,DRIVER2,Roewe
40588.0,118.82191478983074,31.839513125897803,0.0,0.0,0.0,0.0,17,185.2,-0.004684,0,0,Ei5,DRIVER2,Roewe
40589.0,118.8219134020353,31.83950159830917,0.0,1.223,0.0,0.0,3,185.2,0.0002253,0,0,Ei5,DRIVER2,Roewe
40590.0,118.82191154465914,31.839483386849928,4.402,0.8594,1.193,1.985,3,184.6,0.0009775,0,0,Ei5,DRIVER2,Roewe
40591.0,118.82190879733172,31.839458999728578,7.496,0.6543,1.601,2.67,3,184.2,0.0005674,0,0,Ei5,DRIVER2,Roewe
40592.0,118.82190530592452,31.839429626724023,9.85,0.4426,1.37,2.541,3,185.8,-0.005386,0,0,Ei5,DRIVER2,Roewe
40593.0,118.8219029268684,31.839396690520044,11.445,0.3777,1.213,2.61,3,184.4,-0.01103,0,0,Ei5,DRIVER2,Roewe
40594.0,118.82190677517426,31.83936265700037,12.805,0.1823,0.5225,1.753,4,182.1,-0.01519,0,0,Ei5,DRIVER2,Roewe
40595.0,118.82192270301675,31.83933145006484,13.46,0.0781,0.01001,1.179,3,171.0,-0.01935,0,0,Ei5,DRIVER2,Roewe
40596.0,118.8219522697427,31.839310296432245,13.74,0.0217,-0.08966,0.825,2,150.0,-0.01628,0,0,Ei5,DRIVER2,Roewe
40597.0,118.82198987028278,31.83930444174765,13.82,0.00868,0.04865,0.746,1,143.8,-0.01128,0,0,Ei5,DRIVER2,Roewe
40598.0,118.82202823767506,31.839316345845432,13.85,0.00217,0.3696,0.7144,2,141.9,-0.002106,0,0,Ei5,DRIVER2,Roewe
40599.0,118.82205746381786,31.83934784213204,13.86,0.0,0.4268,0.702,2,141.2,-0.0003765,0,0,Ei5,DRIVER2,Roewe
40600.0,118.8220671948279,31.839392224837827,13.86,1.15,4.586,8.13,2,141.1,-0.007454,0,0,Ei5,DRIVER2,Roewe
40601.0,118.82206269789188,31.83944167840256,18.0,0.4124,2.33,4.445,3,291.0,-0.006718,0,0,Ei5,DRIVER2,Roewe
40602.0,118.82205894892115,31.83949579890878,19.48,0.768,4.652,7.992,3,334.0,-0.003069,0,0,Ei5,DRIVER2,Roewe
40603.0,118.82206016163155,31.83955826882669,22.25,0.877,6.152,10.336,3,312.0,-0.000691,0,0,Ei5,DRIVER2,Roewe
40604.0,118.82206573371812,31.83963049952466,25.4,0.907,7.383,12.34,3,270.5,0.0008574,0,0,Ei5,DRIVER2,Roewe
40605.0,118.82207452424876,31.839712138259376,28.67,0.916,8.53,14.2,2,223.2,0.001936,0,0,Ei5,DRIVER2,Roewe
40606.0,118.82208553511494,31.839802318466056,31.97,0.92,9.64,15.86,2,174.1,0.00232,0,0,Ei5,DRIVER2,Roewe
40607.0,118.82209797215144,31.8399000993772,35.28,0.92,10.74,17.34,1,124.56,0.002722,0,0,Ei5,DRIVER2,Roewe
40608.0,118.82211116994412,31.840004575661883,38.6,0.92,11.836,18.88,1,74.9,0.002754,0,0,Ei5,DRIVER2,Roewe
40609.0,118.82212452409044,31.840114882001256,41.9,0.6685,9.95,15.69,1,25.06,0.002209,0,0,Ei5,DRIVER2,Roewe
40610.0,118.8221374450926,31.840230222574096,44.3,0.521,8.88,13.695,2,10.51,0.00308,0,0,Ei5,DRIVER2,Roewe
40611.0,118.82214963234787,31.840349463935635,46.2,0.3733,7.184,11.195,3,6.434,0.001098,0,0,Ei5,DRIVER2,Roewe
40612.0,118.82216147013249,31.84046909511276,47.53,-0.02605,2.084,2.738,2,4.64,0.0004332,0,0,Ei5,DRIVER2,Roewe
40613.0,118.82217173839294,31.840584412304292,47.44,-0.6074,-5.83,-10.15,20,4.145,-0.001415,1,0,Ei5,DRIVER2,Roewe
40614.0,118.8221803810394,31.84069327065249,45.25,-0.6685,-6.43,-11.07,44,3.68,-0.001671,1,0,Ei5,DRIVER2,Roewe
40615.0,118.822188402659,31.840795537456728,42.84,-0.651,-5.938,-10.23,60,3.3,-0.001528,1,0,Ei5,DRIVER2,Roewe
40616.0,118.822195274995,31.84088761294959,40.5,-1.285,-12.77,-21.73,63,3.195,-0.001227,1,0,Ei5,DRIVER2,Roewe
40617.0,118.8222009713709,31.840967836147943,35.88,-1.276,-11.31,-19.25,59,2.912,-0.000974,1,0,Ei5,DRIVER2,Roewe
40618.0,118.82220644711248,31.841038581122028,31.28,-0.9243,-6.875,-11.74,64,2.959,-0.0007777,1,0,Ei5,DRIVER2,Roewe
40619.0,118.82221195732188,31.841100556214467,27.95,-0.8335,-5.473,-9.37,63,3.064,-0.0006223,1,0,Ei5,DRIVER2,Roewe
40620.0,118.82221673188812,31.84115479313224,24.95,-0.8115,-4.76,-8.14,63,2.875,-0.000499,1,0,Ei5,DRIVER2,Roewe
40621.0,118.82222050179216,31.841202164115234,22.03,-0.799,-4.145,-7.086,62,2.6,-0.0004025,1,0,Ei5,DRIVER2,Roewe
40622.0,118.82222342774818,31.841243277271133,19.16,-0.8027,-3.646,-6.215,61,2.295,-0.0003273,1,0,Ei5,DRIVER2,Roewe
40623.0,118.82222578851528,31.84127866395098,16.27,-0.6426,-2.385,-4.08,61,1.983,-0.0002682,1,0,Ei5,DRIVER2,Roewe
40624.0,118.82222773101,31.841308910123598,13.95,-0.5293,-1.616,-2.766,60,1.562,-0.000223,1,0,Ei5,DRIVER2,Roewe
40625.0,118.82222907262286,31.84133437811431,12.05,-0.521,-1.372,-2.346,58,1.861,-0.000204,1,0,Ei5,DRIVER2,Roewe
40626.0,118.82223031050334,31.84135386961309,10.17,-0.6924,-1.649,-2.797,59,1.434,-0.0002357,1,0,Ei5,DRIVER2,Roewe
40627.0,118.82223142507404,31.841365653441297,7.68,-0.9116,-1.744,-2.898,59,1.956,-0.001534,1,0,Ei5,DRIVER2,Roewe
40628.0,118.82223227386072,31.84136670076145,4.4,-0.274,1.401,-0.3032,62,2.113,0.1345,1,0,Ei5,DRIVER2,Roewe
40629.0,118.82223251273274,31.84136532531888,3.412,-0.6636,0.7715,-0.854,65,2.16,0.1404,1,0,Ei5,DRIVER2,Roewe
40630.0,118.82223261787426,31.84136409880258,1.023,-0.199,0.0827,-0.04218,47,2.174,0.0393,1,0,Ei5,DRIVER2,Roewe
40631.0,118.82223340869936,31.84136766545498,0.3071,0.4866,0.05948,0.08496,25,2.178,0.0108,0,0,Ei5,DRIVER2,Roewe
40632.0,118.82223454968438,31.841376863786056,2.059,0.7075,0.46,0.7793,2,2.18,-0.000873,0,0,Ei5,DRIVER2,Roewe
40633.0,118.82223621311628,31.841393169226173,4.605,0.7725,1.056,1.88,1,2.645,-0.005524,0,0,Ei5,DRIVER2,Roewe
40634.0,118.82223859146924,31.84141777451385,7.387,0.8257,1.836,3.2,2,3.25,-0.004055,0,0,Ei5,DRIVER2,Roewe
40635.0,118.82224158140022,31.84145159415533,10.36,1.074,3.35,5.69,2,3.6,-0.002176,0,0,Ei5,DRIVER2,Roewe
40636.0,118.822244684536,31.84149576867228,14.23,1.126,4.723,8.164,2,3.082,-0.0047,0,0,Ei5,DRIVER2,Roewe
40637.0,118.8222483149449,31.84155034704168,18.28,1.12,5.965,10.45,2,2.863,-0.006626,0,0,Ei5,DRIVER2,Roewe
40638.0,118.82225218749554,31.84161551449091,22.31,1.133,7.504,12.93,2,2.791,-0.004833,0,0,Ei5,DRIVER2,Roewe
40639.0,118.82225568251998,31.84169113492443,26.39,1.106,8.67,15.016,2,2.371,-0.00571,0,0,Ei5,DRIVER2,Roewe
40640.0,118.82225985848162,31.841776446056663,30.38,1.033,9.53,16.31,2,2.307,-0.004333,0,0,Ei5,DRIVER2,Roewe
40641.0,118.82226463169476,31.84186971939571,34.1,0.894,9.42,16.19,1,2.45,-0.004665,0,0,Ei5,DRIVER2,Roewe
40642.0,118.8222695434976,31.84197093859004,37.3,0.8853,10.41,17.66,1,2.31,-0.003616,0,0,Ei5,DRIVER2,Roewe
40643.0,118.82227485238872,31.84207978441089,40.5,0.8506,10.92,18.62,2,2.232,-0.004196,0,0,Ei5,DRIVER2,Roewe
40644.0,118.82228120249252,31.84219552794272,43.56,0.738,10.58,17.86,2,2.26,-0.003307,0,0,Ei5,DRIVER2,Roewe
40645.0,118.82228697951425,31.842317460109903,46.22,0.651,10.125,17.2,2,2.477,-0.003891,0,0,Ei5,DRIVER2,Roewe
40646.0,118.82229294843654,31.842444086455004,48.56,0.521,9.07,15.25,2,2.172,-0.003162,0,0,Ei5,DRIVER2,Roewe
40647.0,118.82229869345466,31.842573131657737,50.44,0.09546,3.535,5.93,2,2.297,-0.003166,0,0,Ei5,DRIVER2,Roewe
40648.0,118.82230524307408,31.842703200650718,50.78,-0.03473,1.69,2.902,2,2.568,-0.003502,0,0,Ei5,DRIVER2,Roewe
40649.0,118.822313093849,31.84283354678156,50.66,-0.06076,1.281,2.27,2,2.887,-0.003748,0,0,Ei5,DRIVER2,Roewe
40650.0,118.82232210218864,31.84296359707208,50.44,-0.0781,0.9966,1.835,1,3.217,-0.00394,0,0,Ei5,DRIVER2,Roewe
40651.0,118.82233194931284,31.843092788062755,50.16,-0.0868,0.8364,1.603,1,3.55,-0.004105,0,0,Ei5,DRIVER2,Roewe
40652.0,118.82234229803004,31.843220532550163,49.84,-0.0781,0.918,1.773,1,3.887,-0.004257,0,0,Ei5,DRIVER2,Roewe
40653.0,118.82235282843908,31.84334622368302,49.56,-0.0868,0.7617,1.544,0,4.223,-0.00441,0,0,Ei5,DRIVER2,Roewe
40654.0,118.82236323699122,31.843469243984927,49.25,-0.0781,0.841,1.713,0,4.56,-0.004574,0,0,Ei5,DRIVER2,Roewe
40655.0,118.82237322942144,31.84358897144648,48.97,-0.486,-4.703,-7.637,0,4.895,-0.004402,1,1,Ei5,DRIVER2,Roewe
40656.0,118.82238254477537,31.843704744029804,47.22,-0.6074,-6.16,-10.125,0,4.688,-0.00416,1,1,Ei5,DRIVER2,Roewe
40657.0,118.82239104824386,31.843815734988212,45.03,-0.6426,-6.37,-10.49,0,4.316,-0.00407,1,1,Ei5,DRIVER2,Roewe
40658.0,118.8223986668394,31.843921036578045,42.72,-0.651,-6.2,-10.21,0,3.896,-0.003891,1,1,Ei5,DRIVER2,Roewe
40659.0,118.822405337637,31.844019727883964,40.38,-0.6597,-6.047,-9.91,0,3.46,-0.0041,1,1,Ei5,DRIVER2,Roewe
40660.0,118.82241099430568,31.844110892461828,38.0,-0.651,-5.69,-9.24,0,3.021,-0.004436,1,1,Ei5,DRIVER2,Roewe
40661.0,118.82241556614672,31.8441936195946,35.66,-0.6597,-5.527,-8.88,0,2.582,-0.004936,1,1,Ei5,DRIVER2,Roewe
40662.0,118.82241897976596,31.84426700209881,33.28,-0.6597,-5.273,-8.35,0,2.14,-0.005684,1,1,Ei5,DRIVER2,Roewe
40663.0,118.8224211605093,31.84433013444229,30.9,-1.662,-13.5,-22.27,1,1.699,-0.00518,1,1,Ei5,DRIVER2,Roewe
40664.0,118.82242229532302,31.84438271559705,24.92,-1.098,-7.16,-11.195,1,252.4,-0.006737,1,1,Ei5,DRIVER2,Roewe
40665.0,118.822423407681,31.8444266243822,20.97,-0.9243,-5.184,-7.805,2,202.4,-0.00909,1,1,Ei5,DRIVER2,Roewe
40666.0,118.82242486720918,31.8444633080752,17.64,-0.2778,-1.793,-1.455,10,62.16,-0.02113,1,0,Ei5,DRIVER2,Roewe
40667.0,118.82242607308432,31.84449426353424,16.64,-0.08246,-0.736,0.1471,22,20.08,-0.01984,0,0,Ei5,DRIVER2,Roewe
40668.0,118.82242570643058,31.84452265314077,16.34,-0.02605,-0.2878,0.5835,22,7.46,-0.0158,0,0,Ei5,DRIVER2,Roewe
40669.0,118.82242617257612,31.84455029642488,16.25,-0.00868,-0.2173,0.7134,14,3.674,-0.01599,0,0,Ei5,DRIVER2,Roewe
40670.0,118.82242748730393,31.84458254879509,16.22,-0.256,-1.108,-1.153,2,2.537,-0.01093,1,1,Ei5,DRIVER2,Roewe
40671.0,118.82242889169592,31.84462135897273,15.3,0.3994,1.763,3.59,2,1.153,-0.01028,0,0,Ei5,DRIVER2,Roewe
40672.0,118.82243056009015,31.844668685631028,16.73,0.864,4.234,7.562,2,0.696,-0.007175,0,0,Ei5,DRIVER2,Roewe
40673.0,118.8224315858441,31.84472494693679,19.84,0.9243,5.355,9.55,2,0.8735,-0.00766,0,0,Ei5,DRIVER2,Roewe
40674.0,118.82243255419895,31.84478933958225,23.17,0.8027,5.297,10.09,2,252.1,-0.010925,0,0,Ei5,DRIVER2,Roewe
40675.0,118.82243297504772,31.844861390015605,26.06,0.8115,6.223,11.2,2,75.94,-0.008514,0,0,Ei5,DRIVER2,Roewe
40676.0,118.82243298880137,31.84494094727241,28.98,0.838,7.38,13.21,1,274.5,-0.00592,0,0,Ei5,DRIVER2,Roewe
40677.0,118.82243260024488,31.845028166203765,32.0,0.8506,8.48,14.6,1,334.0,-0.00404,0,0,Ei5,DRIVER2,Roewe
40678.0,118.8224315528188,31.84512281830812,35.06,0.8506,9.305,16.0,0,352.0,-0.004494,0,0,Ei5,DRIVER2,Roewe
40679.0,118.82243003939858,31.84522458098112,38.12,0.7554,9.28,15.78,0,356.8,-0.00352,0,0,Ei5,DRIVER2,Roewe
40680.0,118.82242968139388,31.845333455732096,40.84,0.2257,3.959,6.9,1,358.2,-0.003963,0,0,Ei5,DRIVER2,Roewe
40681.0,118.82242995976588,31.84544892063836,41.66,0.06946,2.346,4.03,2,358.8,-0.003136,0,0,Ei5,DRIVER2,Roewe
40682.0,118.82243009809498,31.845571263806203,41.9,1.605,20.19,34.1,2,359.0,-0.003733,0,0,Ei5,DRIVER2,Roewe
40683.0,118.82243097493506,31.84569961417007,47.7,0.9116,13.89,23.64,2,359.8,-0.004387,0,0,Ei5,DRIVER2,Roewe
40684.0,118.82243230653648,31.845833622475823,50.97,0.703,11.95,20.56,3,108.06,-0.004917,0,0,Ei5,DRIVER2,Roewe
40685.0,118.82243481975354,31.84597293994824,53.5,0.5728,10.7,18.22,2,32.6,-0.00508,0,0,Ei5,DRIVER2,Roewe
40686.0,118.82244061761284,31.846116983042613,55.56,0.5728,11.57,19.19,2,10.73,-0.002743,0,0,Ei5,DRIVER2,Roewe
40687.0,118.82244654311766,31.84626547239131,57.62,0.4426,9.984,16.61,1,4.87,-0.002977,0,0,Ei5,DRIVER2,Roewe
40688.0,118.8224529938974,31.84641770277421,59.22,0.4253,10.17,16.73,1,2.566,-0.002316,0,0,Ei5,DRIVER2,Roewe
40689.0,118.82245949549622,31.84657296793444,60.75,0.243,7.742,12.15,1,2.164,-0.0005326,0,0,Ei5,DRIVER2,Roewe
